,frame,tracker_id,x,y,label,type
5012,161,,912.8770751953125,590.429443359375,"50,20",field
5013,161,,1077.94775390625,895.934326171875,"55,9",field
5014,161,,1298.78271484375,810.5147705078125,"60,9",field
5015,161,,1292.2379150390625,594.6795043945312,"60,20",field
5016,161,,947.4322509765625,403.4469909667969,"50,33.3",field
5017,161,,1290.5350341796875,408.0348205566406,"60,33.3",field
5018,161,,1488.3896484375,600.757568359375,"65,20",field
5019,161,,730.200927734375,588.073486328125,"45,20",field
5020,161,,824.1689453125,267.6170349121094,"45,44.3",field
5021,161,,667.856689453125,796.246337890625,"45,9",field
5022,161,,1104.535888671875,592.8643798828125,"55,20",field
5023,161,,1517.0455322265625,809.441650390625,"65,9",field
5024,161,,876.9002075195312,804.0732421875,"50,9",field
5025,161,,1461.4267578125,411.248291015625,"65,33.3",field
5026,161,,171.2414093017578,571.5382690429688,"30,20",field
5027,161,,1578.859130859375,200.8787841796875,"70,53.3",field
5028,161,,1678.548583984375,604.0184936523438,"70,20",field
5029,161,,363.0117492675781,579.7713012695312,"35,20",field
5030,162,,367.5088806152344,259.760986328125,"30,44.3",field
5031,162,,284.0838317871094,390.53326416015625,"30,33.3",field
5032,162,,514.9675903320312,268.35784912109375,"35,44.3",field
5033,162,,449.0245666503906,394.1485290527344,"35,33.3",field
5034,162,,261.37347412109375,755.7443237304688,"35,9",field
5035,162,,666.3291625976562,267.48297119140625,"40,44.3",field
5036,162,,613.0658569335938,396.9556884765625,"40,33.3",field
5037,162,,454.7923583984375,789.2532348632812,"40,9",field
5038,162,,776.5985107421875,400.3664245605469,"45,33.3",field
5039,162,,978.7159423828125,268.1146545410156,"50,44.3",field
5040,162,,1149.2232666015625,226.58042907714844,"55,44.3",field
5041,162,,1273.89404296875,284.7266845703125,"60,44.3",field
5042,162,,1428.0479736328125,285.1913146972656,"65,44.3",field
5043,162,,1415.6480712890625,204.01556396484375,"65,53.3",field
5044,162,,1272.69775390625,203.9673614501953,"60,53.3",field
5045,162,,1125.5548095703125,199.53189086914062,"55,53.3",field
5046,162,,982.7686157226562,198.70660400390625,"50,53.3",field
5047,162,,840.2272338867188,194.1925811767578,"45,53.3",field
5048,162,,1111.868408203125,407.0575256347656,"55,33.3",field
5049,162,,907.9212646484375,590.7386474609375,"50,20",field
5050,162,,1071.9429931640625,895.157958984375,"55,9",field
5051,162,,1291.2999267578125,808.7781982421875,"60,9",field
5052,162,,1284.30029296875,594.6683349609375,"60,20",field
5053,162,,942.130615234375,404.2004699707031,"50,33.3",field
5054,162,,1282.634765625,408.39569091796875,"60,33.3",field
5055,162,,1479.195068359375,599.87841796875,"65,20",field
5056,162,,726.8005981445312,588.033447265625,"45,20",field
5057,162,,819.605712890625,270.7545166015625,"45,44.3",field
5058,162,,664.5421142578125,795.3253784179688,"45,9",field
5059,162,,1098.184814453125,592.859375,"55,20",field
5060,162,,1507.62255859375,807.3043823242188,"65,9",field
5061,162,,872.2427368164062,802.138916015625,"50,9",field
5062,162,,1452.0595703125,411.25933837890625,"65,33.3",field
5063,162,,171.06597900390625,572.8071899414062,"30,20",field
5064,162,,1569.4927978515625,203.52963256835938,"70,53.3",field
5065,162,,1668.1746826171875,603.628173828125,"70,20",field
5066,162,,362.2063903808594,580.1458129882812,"35,20",field
5067,163,,365.3529357910156,262.46600341796875,"30,44.3",field
5068,163,,282.1763610839844,393.0000305175781,"30,33.3",field
5069,163,,511.3719177246094,271.7818908691406,"35,44.3",field
5070,163,,446.0083312988281,396.4430847167969,"35,33.3",field
5071,163,,260.16412353515625,755.4868774414062,"35,9",field
5072,163,,662.0664672851562,269.92303466796875,"40,44.3",field
5073,163,,609.0062255859375,399.38323974609375,"40,33.3",field
5074,163,,451.87982177734375,788.8142700195312,"40,9",field
5075,163,,771.6430053710938,402.72857666015625,"45,33.3",field
5076,163,,972.1861572265625,270.51422119140625,"50,44.3",field
5077,163,,1138.849609375,227.41079711914062,"55,44.3",field
5078,163,,1265.2138671875,286.9428405761719,"60,44.3",field
5079,163,,1418.8411865234375,288.78192138671875,"65,44.3",field
5080,163,,1405.634765625,206.9442596435547,"65,53.3",field
5081,163,,1263.970947265625,207.16177368164062,"60,53.3",field
5082,163,,1117.8292236328125,202.7289276123047,"55,53.3",field
5083,163,,975.9917602539062,201.70909118652344,"50,53.3",field
5084,163,,834.688720703125,197.2000274658203,"45,53.3",field
5085,163,,1104.632568359375,409.79229736328125,"55,33.3",field
5086,163,,902.2671508789062,591.1282348632812,"50,20",field
5087,163,,1065.176025390625,892.7594604492188,"55,9",field
5088,163,,1283.0289306640625,807.274169921875,"60,9",field
5089,163,,1275.875732421875,594.3983154296875,"60,20",field
5090,163,,935.9996948242188,406.45318603515625,"50,33.3",field
5091,163,,1274.1669921875,410.4765625,"60,33.3",field
5092,163,,1469.3673095703125,599.561767578125,"65,20",field
5093,163,,722.5094604492188,588.3927612304688,"45,20",field
5094,163,,814.3878784179688,273.18408203125,"45,44.3",field
5095,163,,660.400634765625,794.9019165039062,"45,9",field
5096,163,,1091.4259033203125,593.0594482421875,"55,20",field
5097,163,,1497.8291015625,805.8548583984375,"65,9",field
5098,163,,867.0281372070312,800.9659423828125,"50,9",field
5099,163,,1442.0965576171875,412.0811767578125,"65,33.3",field
5100,163,,170.1455078125,573.7315673828125,"30,20",field
5101,163,,1558.2491455078125,205.98890686035156,"70,53.3",field
5102,163,,1656.509765625,602.4613037109375,"70,20",field
5103,163,,360.0039978027344,580.6002807617188,"35,20",field
5104,164,,362.3933410644531,265.4277038574219,"30,44.3",field
5105,164,,279.53057861328125,395.98980712890625,"30,33.3",field
5106,164,,507.2803955078125,275.10516357421875,"35,44.3",field
5107,164,,442.8551330566406,398.4927978515625,"35,33.3",field
5108,164,,258.2576904296875,755.101318359375,"35,9",field
5109,164,,657.1836547851562,272.78265380859375,"40,44.3",field
5110,164,,604.8656005859375,400.810546875,"40,33.3",field
5111,164,,449.1487121582031,788.07666015625,"40,9",field
5112,164,,766.35546875,403.5081481933594,"45,33.3",field
5113,164,,965.3858642578125,272.2085876464844,"50,44.3",field
5114,164,,1128.5113525390625,230.34393310546875,"55,44.3",field
5115,164,,1256.228271484375,288.2588806152344,"60,44.3",field
5116,164,,1408.78955078125,291.13714599609375,"65,44.3",field
5117,164,,1396.101806640625,209.94479370117188,"65,53.3",field
5118,164,,1255.2666015625,209.8163299560547,"60,53.3",field
5119,164,,1109.5931396484375,205.3390655517578,"55,53.3",field
5120,164,,969.1651611328125,204.44644165039062,"50,53.3",field
5121,164,,828.8927612304688,200.2570037841797,"45,53.3",field
5122,164,,1096.8828125,410.2198791503906,"55,33.3",field
5123,164,,895.6868286132812,591.5964965820312,"50,20",field
5124,164,,1057.934326171875,888.8539428710938,"55,9",field
5125,164,,1273.78857421875,805.6917724609375,"60,9",field
5126,164,,1266.885009765625,594.3057250976562,"60,20",field
5127,164,,929.7405395507812,407.1525573730469,"50,33.3",field
5128,164,,1265.167724609375,411.26312255859375,"60,33.3",field
5129,164,,1459.018798828125,599.2540893554688,"65,20",field
5130,164,,716.8269653320312,589.73828125,"45,20",field
5131,164,,808.3165893554688,275.7455139160156,"45,44.3",field
5132,164,,656.4752197265625,792.12255859375,"45,9",field
5133,164,,1083.7144775390625,593.1154174804688,"55,20",field
5134,164,,1486.83447265625,801.5213623046875,"65,9",field
5135,164,,861.0252075195312,800.1045532226562,"50,9",field
5136,164,,1432.0755615234375,414.31195068359375,"65,33.3",field
5137,164,,169.10301208496094,574.3198852539062,"30,20",field
5138,164,,1547.264404296875,208.41720581054688,"70,53.3",field
5139,164,,1644.750732421875,602.0966186523438,"70,20",field
5140,164,,357.61407470703125,581.8223266601562,"35,20",field
5141,165,,359.2054748535156,268.779296875,"30,44.3",field
5142,165,,277.65191650390625,397.4878845214844,"30,33.3",field
5143,165,,503.19952392578125,278.4324645996094,"35,44.3",field
5144,165,,439.2189025878906,400.4007873535156,"35,33.3",field
5145,165,,256.0455017089844,755.6890258789062,"35,9",field
5146,165,,651.686767578125,277.0797119140625,"40,44.3",field
5147,165,,600.35009765625,402.9494934082031,"40,33.3",field
5148,165,,445.9427795410156,787.5338745117188,"40,9",field
5149,165,,760.3557739257812,406.4046325683594,"45,33.3",field
5150,165,,958.26123046875,275.1959228515625,"50,44.3",field
5151,165,,1246.9305419921875,290.412109375,"60,44.3",field
5152,165,,1398.09619140625,291.7436218261719,"65,44.3",field
5153,165,,1385.625732421875,212.93310546875,"65,53.3",field
5154,165,,1245.9144287109375,212.8106689453125,"60,53.3",field
5155,165,,1101.4713134765625,207.92108154296875,"55,53.3",field
5156,165,,962.072509765625,207.8294677734375,"50,53.3",field
5157,165,,822.2745361328125,203.99624633789062,"45,53.3",field
5158,165,,1088.7186279296875,412.8538818359375,"55,33.3",field
5159,165,,889.2868041992188,591.9844970703125,"50,20",field
5160,165,,1050.4410400390625,889.2514038085938,"55,9",field
5161,165,,1265.010498046875,804.5699462890625,"60,9",field
5162,165,,1257.8701171875,594.6226806640625,"60,20",field
5163,165,,922.5529174804688,409.8292236328125,"50,33.3",field
5164,165,,1256.0726318359375,413.4295959472656,"60,33.3",field
5165,165,,1448.508544921875,599.2880859375,"65,20",field
5166,165,,711.58544921875,590.0457153320312,"45,20",field
5167,165,,801.8992309570312,279.67510986328125,"45,44.3",field
5168,165,,651.672119140625,792.239013671875,"45,9",field
5169,165,,1075.9237060546875,593.1189575195312,"55,20",field
5170,165,,1476.728271484375,801.4537353515625,"65,9",field
5171,165,,855.159912109375,799.0066528320312,"50,9",field
5172,165,,1421.289306640625,414.7715759277344,"65,33.3",field
5173,165,,166.7976837158203,576.3899536132812,"30,20",field
5174,165,,1535.711181640625,211.39358520507812,"70,53.3",field
5175,165,,1632.7901611328125,602.0960693359375,"70,20",field
5176,165,,354.4762268066406,583.1427001953125,"35,20",field
5177,165,,1106,277,"55,44.3",field
5178,166,,356.12109375,271.86181640625,"30,44.3",field
5179,166,,274.63427734375,400.0716857910156,"30,33.3",field
5180,166,,499.404541015625,280.9106750488281,"35,44.3",field
5181,166,,435.36627197265625,403.1342468261719,"35,33.3",field
5182,166,,253.73910522460938,756.1259155273438,"35,9",field
5183,166,,646.574462890625,280.1966247558594,"40,44.3",field
5184,166,,595.4006958007812,405.7033996582031,"40,33.3",field
5185,166,,442.1888122558594,787.8623046875,"40,9",field
5186,166,,754.6875,409.0474853515625,"45,33.3",field
5187,166,,951.4650268554688,277.92254638671875,"50,44.3",field
5188,166,,1238.211669921875,293.0163269042969,"60,44.3",field
5189,166,,1388.2822265625,293.2978515625,"65,44.3",field
5190,166,,1376.0145263671875,215.8448486328125,"65,53.3",field
5191,166,,1236.994384765625,216.22708129882812,"60,53.3",field
5192,166,,1093.21337890625,211.1907196044922,"55,53.3",field
5193,166,,955.2854614257812,211.22787475585938,"50,53.3",field
5194,166,,816.4229125976562,207.23048400878906,"45,53.3",field
5195,166,,1081.3953857421875,413.3349914550781,"55,33.3",field
5196,166,,883.2960205078125,592.4342041015625,"50,20",field
5197,166,,1043.684326171875,888.2286987304688,"55,9",field
5198,166,,1256.76025390625,803.79931640625,"60,9",field
5199,166,,1249.4119873046875,595.4584350585938,"60,20",field
5200,166,,915.8872680664062,412.08782958984375,"50,33.3",field
5201,166,,1247.4254150390625,414.2847595214844,"60,33.3",field
5202,166,,1438.7276611328125,599.7167358398438,"65,20",field
5203,166,,707.8484497070312,591.1880493164062,"45,20",field
5204,166,,795.896484375,282.9822692871094,"45,44.3",field
5205,166,,646.9990234375,792.2916870117188,"45,9",field
5206,166,,1068.3677978515625,594.096923828125,"55,20",field
5207,166,,1466.8970947265625,800.9108276367188,"65,9",field
5208,166,,849.5721435546875,798.4436645507812,"50,9",field
5209,166,,1412.0789794921875,417.4054260253906,"65,33.3",field
5210,166,,165.24319458007812,577.2335815429688,"30,20",field
5211,166,,1524.884033203125,213.9303741455078,"70,53.3",field
5212,166,,1621.88037109375,602.0903930664062,"70,20",field
5213,166,,351.7638244628906,583.87451171875,"35,20",field
5214,166,,1098.49853515625,276.96295166015625,"55,44.3",field
5215,167,,352.04034423828125,274.76171875,"30,44.3",field
5216,167,,271.1293640136719,402.54168701171875,"30,33.3",field
5217,167,,493.2588195800781,286.8236999511719,"35,44.3",field
5218,167,,431.2381286621094,405.67828369140625,"35,33.3",field
5219,167,,250.33148193359375,756.7101440429688,"35,9",field
5220,167,,641.32421875,282.50042724609375,"40,44.3",field
5221,167,,590.338623046875,408.6180114746094,"40,33.3",field
5222,167,,438.556884765625,787.516845703125,"40,9",field
5223,167,,749.3887939453125,409.7441711425781,"45,33.3",field
5224,167,,944.4427490234375,280.8313903808594,"50,44.3",field
5225,167,,1229.92138671875,295.91094970703125,"60,44.3",field
5226,167,,1379.1715087890625,295.24530029296875,"65,44.3",field
5227,167,,1366.634521484375,217.37081909179688,"65,53.3",field
5228,167,,1228.6146240234375,218.54623413085938,"60,53.3",field
5229,167,,1085.5487060546875,213.70623779296875,"55,53.3",field
5230,167,,948.0487670898438,214.00173950195312,"50,53.3",field
5231,167,,810.2095336914062,210.03294372558594,"45,53.3",field
5232,167,,1073.8594970703125,416.00787353515625,"55,33.3",field
5233,167,,877.0979614257812,594.3316650390625,"50,20",field
5234,167,,1036.8701171875,886.7979125976562,"55,9",field
5235,167,,1248.645751953125,803.2999267578125,"60,9",field
5236,167,,1241.3277587890625,596.6339111328125,"60,20",field
5237,167,,909.4524536132812,413.01824951171875,"50,33.3",field
5238,167,,1239.0162353515625,416.5165100097656,"60,33.3",field
5239,167,,1430.035888671875,600.94775390625,"65,20",field
5240,167,,705.7229614257812,592.9935302734375,"45,20",field
5241,167,,789.9512939453125,285.66400146484375,"45,44.3",field
5242,167,,641.8885498046875,793.0057373046875,"45,9",field
5243,167,,1061.3115234375,595.56787109375,"55,20",field
5244,167,,1457.938232421875,800.6015625,"65,9",field
5245,167,,843.4886474609375,798.058349609375,"50,9",field
5246,167,,1402.6134033203125,417.8464660644531,"65,33.3",field
5247,167,,161.8701629638672,579.4708251953125,"30,20",field
5248,167,,1514.70361328125,216.49838256835938,"70,53.3",field
5249,167,,1611.8131103515625,602.544921875,"70,20",field
5250,167,,347.45062255859375,586.1632080078125,"35,20",field
5251,167,,1090.923583984375,278.8089904785156,"55,44.3",field
5252,168,,347.5282287597656,277.78143310546875,"30,44.3",field
5253,168,,267.0443115234375,405.2620849609375,"30,33.3",field
5254,168,,488.31903076171875,289.4738464355469,"35,44.3",field
5255,168,,426.699951171875,407.9435729980469,"35,33.3",field
5256,168,,246.4656524658203,757.6485595703125,"35,9",field
5257,168,,636.0551147460938,284.92852783203125,"40,44.3",field
5258,168,,585.5953979492188,408.71490478515625,"40,33.3",field
5259,168,,434.3851013183594,787.6007080078125,"40,9",field
5260,168,,743.2699584960938,412.67816162109375,"45,33.3",field
5261,168,,937.7697143554688,283.649169921875,"50,44.3",field
5262,168,,1221.6614990234375,297.77374267578125,"60,44.3",field
5263,168,,1370.1378173828125,296.66729736328125,"65,44.3",field
5264,168,,1358.0157470703125,219.63134765625,"65,53.3",field
5265,168,,1220.4361572265625,221.13961791992188,"60,53.3",field
5266,168,,1078.1280517578125,215.81356811523438,"55,53.3",field
5267,168,,941.3575439453125,217.02001953125,"50,53.3",field
5268,168,,803.9921875,213.0081787109375,"45,53.3",field
5269,168,,1067.0311279296875,416.61895751953125,"55,33.3",field
5270,168,,871.0333251953125,595.0930786132812,"50,20",field
5271,168,,1030.1317138671875,886.4111938476562,"55,9",field
5272,168,,1241.1500244140625,802.9213256835938,"60,9",field
5273,168,,1233.6966552734375,597.0440063476562,"60,20",field
5274,168,,903.4115600585938,414.8838195800781,"50,33.3",field
5275,168,,1230.9530029296875,417.48486328125,"60,33.3",field
5276,168,,1421.2242431640625,601.1458129882812,"65,20",field
5277,168,,704.0811767578125,595.10498046875,"45,20",field
5278,168,,783.9754028320312,287.96429443359375,"45,44.3",field
5279,168,,636.6273803710938,793.2993774414062,"45,9",field
5280,168,,1054.3992919921875,595.8215942382812,"55,20",field
5281,168,,1449.7236328125,800.3132934570312,"65,9",field
5282,168,,837.8120727539062,798.02392578125,"50,9",field
5283,168,,1394.0728759765625,420.03375244140625,"65,33.3",field
5284,168,,159.1380157470703,580.5642700195312,"30,20",field
5285,168,,1505.396728515625,218.7906036376953,"70,53.3",field
5286,168,,1602.4093017578125,602.843505859375,"70,20",field
5287,168,,343.8196105957031,586.6640625,"35,20",field
5288,168,,1083.7275390625,280.87945556640625,"55,44.3",field
5289,169,,342.61395263671875,279.4369201660156,"30,44.3",field
5290,169,,262.90008544921875,405.5231018066406,"30,33.3",field
5291,169,,482.88507080078125,291.3353576660156,"35,44.3",field
5292,169,,421.7664489746094,408.6579895019531,"35,33.3",field
5293,169,,241.7957763671875,758.296630859375,"35,9",field
5294,169,,630.193603515625,286.81280517578125,"40,44.3",field
5295,169,,579.8731689453125,410.9824523925781,"40,33.3",field
5296,169,,429.42974853515625,787.6116943359375,"40,9",field
5297,169,,737.606689453125,412.6805114746094,"45,33.3",field
5298,169,,931.37841796875,284.0899658203125,"50,44.3",field
5299,169,,1214.154052734375,298.9476623535156,"60,44.3",field
5300,169,,1362.005126953125,296.27197265625,"65,44.3",field
5301,169,,1349.742919921875,221.60739135742188,"65,53.3",field
5302,169,,1212.908935546875,221.8645477294922,"60,53.3",field
5303,169,,1069.9530029296875,217.525634765625,"55,53.3",field
5304,169,,934.9912109375,218.06956481933594,"50,53.3",field
5305,169,,797.7044677734375,214.649658203125,"45,53.3",field
5306,169,,1059.7835693359375,418.8388977050781,"55,33.3",field
5307,169,,864.6669921875,595.0254516601562,"50,20",field
5308,169,,1023.5660400390625,886.0299682617188,"55,9",field
5309,169,,1233.907470703125,802.14208984375,"60,9",field
5310,169,,1226.1669921875,596.675048828125,"60,20",field
5311,169,,896.2871704101562,416.0587463378906,"50,33.3",field
5312,169,,1223.4722900390625,417.9833679199219,"60,33.3",field
5313,169,,1413.0771484375,600.9656372070312,"65,20",field
5314,169,,702.2208251953125,596.9782104492188,"45,20",field
5315,169,,777.9330444335938,288.8895263671875,"45,44.3",field
5316,169,,631.4918823242188,792.4287109375,"45,9",field
5317,169,,1047.448974609375,595.8564453125,"55,20",field
5318,169,,1441.4580078125,799.3942260742188,"65,9",field
5319,169,,831.824951171875,797.8236083984375,"50,9",field
5320,169,,1385.812744140625,420.0434875488281,"65,33.3",field
5321,169,,154.2427520751953,581.4751586914062,"30,20",field
5322,169,,1496.567626953125,219.9309539794922,"70,53.3",field
5323,169,,1593.624755859375,602.4822998046875,"70,20",field
5324,169,,338.6342468261719,588.1656494140625,"35,20",field
5325,169,,1076.493896484375,281.7508850097656,"55,44.3",field
5326,169,,514,587,"40,20",field
5327,170,,336.75360107421875,280.3877868652344,"30,44.3",field
5328,170,,257.08184814453125,406.7225341796875,"30,33.3",field
5329,170,,476.8406982421875,292.1541748046875,"35,44.3",field
5330,170,,415.6468200683594,409.3441467285156,"35,33.3",field
5331,170,,236.5415802001953,758.55615234375,"35,9",field
5332,170,,623.974853515625,287.3334655761719,"40,44.3",field
5333,170,,573.5313720703125,411.6158752441406,"40,33.3",field
5334,170,,423.89556884765625,787.6841430664062,"40,9",field
5335,170,,731.1467895507812,412.9748229980469,"45,33.3",field
5336,170,,924.3549194335938,284.6481018066406,"50,44.3",field
5337,170,,1206.916015625,298.3919372558594,"60,44.3",field
5338,170,,1354.00244140625,297.94091796875,"65,44.3",field
5339,170,,1341.8309326171875,221.6113739013672,"65,53.3",field
5340,170,,1205.5089111328125,223.37945556640625,"60,53.3",field
5341,170,,1061.447021484375,218.25816345214844,"55,53.3",field
5342,170,,927.5127563476562,219.54476928710938,"50,53.3",field
5343,170,,790.63623046875,215.49508666992188,"45,53.3",field
5344,170,,1052.5609130859375,418.9044494628906,"55,33.3",field
5345,170,,858.1048583984375,594.9893798828125,"50,20",field
5346,170,,1016.8765258789062,885.1444702148438,"55,9",field
5347,170,,1226.8719482421875,801.1644287109375,"60,9",field
5348,170,,1218.637939453125,596.6893920898438,"60,20",field
5349,170,,889.6339721679688,416.0426940917969,"50,33.3",field
5350,170,,1215.958251953125,417.9692687988281,"60,33.3",field
5351,170,,1405.0079345703125,599.8944702148438,"65,20",field
5352,170,,699.9248657226562,599.2964477539062,"45,20",field
5353,170,,771.5028076171875,288.9255676269531,"45,44.3",field
5354,170,,625.401611328125,792.535888671875,"45,9",field
5355,170,,1040.70849609375,595.864501953125,"55,20",field
5356,170,,1433.6510009765625,797.1162719726562,"65,9",field
5357,170,,825.4434204101562,798.29736328125,"50,9",field
5358,170,,1377.8172607421875,420.0338439941406,"65,33.3",field
5359,170,,148.5982208251953,582.8385620117188,"30,20",field
5360,170,,1487.8514404296875,220.23313903808594,"70,53.3",field
5361,170,,1585.07080078125,601.5593872070312,"70,20",field
5362,170,,333.3822021484375,588.3563842773438,"35,20",field
5363,170,,1069.1788330078125,284.2345275878906,"55,44.3",field
5364,170,,508.34552001953125,587.2555541992188,"40,20",field
5365,171,,330.6267395019531,280.9056701660156,"30,44.3",field
5366,171,,250.2785186767578,408.14556884765625,"30,33.3",field
5367,171,,470.5305480957031,292.7406921386719,"35,44.3",field
5368,171,,409.353271484375,410.3265686035156,"35,33.3",field
5369,171,,230.35269165039062,759.3494873046875,"35,9",field
5370,171,,617.3451538085938,287.8824768066406,"40,44.3",field
5371,171,,567.05078125,411.6908264160156,"40,33.3",field
5372,171,,417.79364013671875,787.9278564453125,"40,9",field
5373,171,,724.2372436523438,414.38873291015625,"45,33.3",field
5374,171,,917.3973999023438,285.8630065917969,"50,44.3",field
5375,171,,1199.419921875,298.4819641113281,"60,44.3",field
5376,171,,1346.888427734375,298.4741516113281,"65,44.3",field
5377,171,,1334.3341064453125,221.9428253173828,"65,53.3",field
5378,171,,1197.95947265625,223.50918579101562,"60,53.3",field
5379,171,,1053.312744140625,218.38861083984375,"55,53.3",field
5380,171,,920.703857421875,219.79769897460938,"50,53.3",field
5381,171,,784.1539916992188,215.79443359375,"45,53.3",field
5382,171,,1045.7576904296875,418.8983154296875,"55,33.3",field
5383,171,,851.5081176757812,595.008056640625,"50,20",field
5384,171,,1010.4942626953125,884.9970703125,"55,9",field
5385,171,,1220.0726318359375,801.22802734375,"60,9",field
5386,171,,1211.8541259765625,596.635498046875,"60,20",field
5387,171,,882.8653564453125,416.0520324707031,"50,33.3",field
5388,171,,1209.1553955078125,417.99951171875,"60,33.3",field
5389,171,,1398.0313720703125,599.9321899414062,"65,20",field
5390,171,,697.6121826171875,601.80078125,"45,20",field
5391,171,,764.3582153320312,290.5108337402344,"45,44.3",field
5392,171,,619.3099975585938,792.464599609375,"45,9",field
5393,171,,1033.7845458984375,595.8366088867188,"55,20",field
5394,171,,1426.9034423828125,797.2883911132812,"65,9",field
5395,171,,818.9649658203125,798.2785034179688,"50,9",field
5396,171,,1370.668212890625,420.05230712890625,"65,33.3",field
5397,171,,142.22479248046875,583.175537109375,"30,20",field
5398,171,,1480.321533203125,220.4171600341797,"70,53.3",field
5399,171,,1577.79296875,601.2603759765625,"70,20",field
5400,171,,326.9548645019531,589.2522583007812,"35,20",field
5401,171,,1062.0018310546875,284.6783142089844,"55,44.3",field
5402,171,,501.5361328125,588.5673217773438,"40,20",field
5403,172,,323.5558776855469,281.53985595703125,"30,44.3",field
5404,172,,243.91160583496094,408.1617736816406,"30,33.3",field
5405,172,,463.75738525390625,292.7766418457031,"35,44.3",field
5406,172,,402.6038818359375,410.6981201171875,"35,33.3",field
5407,172,,223.6962432861328,759.40771484375,"35,9",field
5408,172,,610.6550903320312,287.98858642578125,"40,44.3",field
5409,172,,560.5693969726562,411.6787414550781,"40,33.3",field
5410,172,,410.89276123046875,788.9422607421875,"40,9",field
5411,172,,717.6493530273438,414.3834228515625,"45,33.3",field
5412,172,,910.6497192382812,285.8677978515625,"50,44.3",field
5413,172,,1192.6217041015625,298.5079650878906,"60,44.3",field
5414,172,,1340.15771484375,300.2947082519531,"65,44.3",field
5415,172,,1327.5648193359375,221.96742248535156,"65,53.3",field
5416,172,,1191.2396240234375,223.52328491210938,"60,53.3",field
5417,172,,1045.027099609375,218.4502716064453,"55,53.3",field
5418,172,,913.9462890625,219.80189514160156,"50,53.3",field
5419,172,,777.5747680664062,215.89715576171875,"45,53.3",field
5420,172,,1039.0126953125,418.9344177246094,"55,33.3",field
5421,172,,845.1455688476562,595.0324096679688,"50,20",field
5422,172,,1004.0432739257812,885.078369140625,"55,9",field
5423,172,,1213.604248046875,800.6177368164062,"60,9",field
5424,172,,1205.1173095703125,596.6036376953125,"60,20",field
5425,172,,876.1239624023438,416.0381774902344,"50,33.3",field
5426,172,,1202.427734375,418.0145568847656,"60,33.3",field
5427,172,,1391.2110595703125,599.7495727539062,"65,20",field
5428,172,,695.3881225585938,603.5787353515625,"45,20",field
5429,172,,757.598876953125,290.37860107421875,"45,44.3",field
5430,172,,613.1636962890625,792.4427490234375,"45,9",field
5431,172,,1027.02880859375,595.8350219726562,"55,20",field
5432,172,,1420.169677734375,797.3690795898438,"65,9",field
5433,172,,812.4951171875,798.4783935546875,"50,9",field
5434,172,,1363.9127197265625,420.0680236816406,"65,33.3",field
5435,172,,135.86231994628906,583.4874267578125,"30,20",field
5436,172,,1473.1793212890625,220.4134063720703,"70,53.3",field
5437,172,,1571.0328369140625,601.2410888671875,"70,20",field
5438,172,,320.6375427246094,589.2556762695312,"35,20",field
5439,172,,1054.9310302734375,287.1334228515625,"55,44.3",field
5440,172,,494.7775573730469,588.5700073242188,"40,20",field
5441,173,,316.2064208984375,282.3282165527344,"30,44.3",field
5442,173,,236.41441345214844,408.70880126953125,"30,33.3",field
5443,173,,455.8748779296875,294.5602111816406,"35,44.3",field
5444,173,,395.279052734375,411.5440979003906,"35,33.3",field
5445,173,,216.71839904785156,760.5903930664062,"35,9",field
5446,173,,603.2781982421875,288.3719482421875,"40,44.3",field
5447,173,,553.5935668945312,412.0613708496094,"40,33.3",field
5448,173,,404.03912353515625,789.77734375,"40,9",field
5449,173,,710.5797729492188,415.1995849609375,"45,33.3",field
5450,173,,903.1610107421875,286.2166748046875,"50,44.3",field
5451,173,,1185.4234619140625,298.1437072753906,"60,44.3",field
5452,173,,1332.6575927734375,298.9891662597656,"65,44.3",field
5453,173,,1320.0428466796875,221.94212341308594,"65,53.3",field
5454,173,,1183.7254638671875,223.516845703125,"60,53.3",field
5455,173,,1036.15380859375,218.44024658203125,"55,53.3",field
5456,173,,906.7445678710938,219.816162109375,"50,53.3",field
5457,173,,770.1150512695312,216.15203857421875,"45,53.3",field
5458,173,,1032.201171875,418.9319152832031,"55,33.3",field
5459,173,,838.3427124023438,595.2139892578125,"50,20",field
5460,173,,997.3331298828125,885.6892700195312,"55,9",field
5461,173,,1206.8720703125,800.8736572265625,"60,9",field
5462,173,,1198.426513671875,596.4374389648438,"60,20",field
5463,173,,869.5706176757812,416.0500793457031,"50,33.3",field
5464,173,,1195.39404296875,417.75030517578125,"60,33.3",field
5465,173,,1384.43994140625,599.6001586914062,"65,20",field
5466,173,,693.0772094726562,603.2341918945312,"45,20",field
5467,173,,750.55126953125,291.2688903808594,"45,44.3",field
5468,173,,606.4611206054688,792.8125,"45,9",field
5469,173,,1020.2928466796875,595.844970703125,"55,20",field
5470,173,,1413.35009765625,797.010009765625,"65,9",field
5471,173,,805.7400512695312,798.5193481445312,"50,9",field
5472,173,,1356.516845703125,419.8088684082031,"65,33.3",field
5473,173,,128.2335205078125,584.8951416015625,"30,20",field
5474,173,,1465.9764404296875,220.1161346435547,"70,53.3",field
5475,173,,1563.8428955078125,600.8414306640625,"70,20",field
5476,173,,313.4865417480469,589.546875,"35,20",field
5477,173,,1047.68017578125,285.5511169433594,"55,44.3",field
