,frame,tracker_id,x,y,label
2345,188,38,474.48126,535.91675,
2346,188,5,993.42395,466.69434,
2347,188,2,1465.7035,907.43097,
2348,188,42,427.37448,493.3854,
2349,188,40,1398.5288,900.5397,
2350,188,46,536.60657,474.85953,
2351,189,26,170.72366,489.77808,
2352,189,33,609.85474,643.44556,
2353,189,13,224.31683,552.6131,
2354,189,3,1029.8702,649.88837,
2355,189,11,1501.6841,377.37866,
2356,189,7,1251.2687,378.06885,
2357,189,38,464.77945,535.2825,
2358,189,2,1475.5325,909.9256,
2359,189,42,419.0957,494.44897,
2360,189,40,1403.8914,905.38434,
2361,190,26,155.09235,489.72992,
2362,190,33,603.67944,646.27563,
2363,190,13,211.90628,552.7386,
2364,190,3,1026.3856,651.5885,
2365,190,11,1499.0465,376.43198,
2366,190,7,1249.8291,377.3422,
2367,190,38,455.74243,534.06396,
2368,190,2,1482.9172,912.7897,
2369,190,42,408.35327,495.24014,
2370,190,40,1410.9519,906.1489,
2371,190,49,611.0,564.69995,
2372,190,5,997.3091,458.84857,
2373,191,26,143.00403,486.08435,
2374,191,33,596.2372,648.6206,
2375,191,13,197.75037,554.08234,
2376,191,3,1023.2229,656.05115,
2377,191,11,1495.5769,375.12494,
2378,191,7,1246.084,375.4169,
2379,191,38,444.66287,533.93024,
2380,191,2,1491.3303,915.1344,
2381,191,42,398.3493,494.90152,
2382,191,40,1420.2546,908.60535,
2383,191,49,601.2268,564.1527,
2384,191,5,996.8021,456.21533,
2385,192,26,128.3173,486.3708,
2386,192,33,589.3317,651.4252,
2387,192,13,184.88625,554.9015,
2388,192,3,1019.534,659.9554,
2389,192,11,1492.4517,374.34274,
2390,192,7,1244.0557,375.63083,
2391,192,38,436.12457,535.5162,
2392,192,2,1501.802,918.9391,
2393,192,42,390.2492,495.44098,
2394,192,40,1427.5518,910.4363,
2395,192,49,587.2349,565.1355,
2396,192,5,993.2434,454.3496,
2397,192,41,332.17505,515.4493,
2398,192,39,486.2661,533.4107,
2399,193,26,115.200874,485.20886,
2400,193,33,581.3296,653.7355,
2401,193,13,170.85623,558.1746,
2402,193,3,1016.9513,663.96423,
2403,193,11,1489.4531,375.75458,
2404,193,7,1243.343,376.3462,
2405,193,38,429.52954,535.48315,
2406,193,2,1510.3877,923.55804,
2407,193,40,1434.3655,912.66785,
2408,193,41,319.9339,517.6725,
2409,193,44,1106.5762,655.0668,
2410,193,46,499.3755,460.55988,
2411,194,26,103.70859,483.46307,
2412,194,33,574.2095,656.5245,
2413,194,13,156.75899,560.02966,
2414,194,3,1014.4557,667.34595,
2415,194,11,1485.1694,376.95917,
2416,194,7,1242.7969,375.6421,
2417,194,38,417.7766,534.488,
2418,194,2,1519.8923,927.53735,
2419,194,40,1443.2832,914.40643,
2420,194,44,1107.0514,661.3247,
2421,194,42,371.12555,491.84238,
2422,195,26,85.36905,484.79742,
2423,195,33,567.78284,658.8235,
2424,195,13,141.99292,562.6649,
2425,195,3,1012.3165,671.1399,
2426,195,11,1483.0032,379.37744,
2427,195,7,1242.3267,374.7049,
2428,195,38,408.00793,535.75195,
2429,195,2,1527.8121,931.6135,
2430,195,40,1450.7015,919.61426,
2431,195,44,1106.2244,666.35925,
2432,195,42,359.8154,489.4015,
2433,195,41,299.03214,519.36725,
2434,196,26,70.4787,487.3899,
2435,196,33,562.6035,661.92584,
2436,196,13,128.26788,566.93713,
2437,196,3,1010.29736,677.33374,
2438,196,11,1481.9597,382.89758,
2439,196,7,1242.844,374.97458,
2440,196,38,399.3226,537.5694,
2441,196,2,1539.3833,935.70935,
2442,196,40,1459.5356,925.4607,
2443,196,44,1108.4856,674.3202,
2444,196,42,348.97937,492.78677,
2445,196,4,855.1195,206.78702,
2446,197,26,55.075775,492.37366,
2447,197,33,557.24023,664.3429,
2448,197,13,113.64361,569.8185,
2449,197,3,1006.7292,682.8529,
2450,197,11,1478.7943,385.576,
2451,197,7,1242.1348,376.36728,
2452,197,38,389.7534,539.8904,
2453,197,2,1547.7191,941.475,
2454,197,40,1469.1704,931.1389,
2455,197,44,1110.3942,682.237,
2456,197,42,341.85257,495.3225,
2457,197,50,123.4,458.09998,
2458,197,5,996.20166,455.0027,
2459,197,46,470.77466,461.94492,
2460,198,26,42.4936,495.5966,
2461,198,33,551.1483,665.8395,
2462,198,13,98.006744,572.83636,
2463,198,3,1003.1898,688.43445,
2464,198,11,1473.8103,386.94745,
2465,198,7,1240.6108,377.8732,
2466,198,38,380.51913,544.32324,
2467,198,2,1556.4806,947.7716,
2468,198,40,1476.8466,937.7632,
2469,198,44,1111.8086,689.43835,
2470,198,50,117.65326,457.63403,
2471,198,5,995.9496,455.91864,
2472,198,46,462.6781,469.47247,
2473,198,49,522.9169,579.6122,
2474,198,41,270.58966,528.02277,
2475,199,26,30.289621,496.7378,
2476,199,33,543.4714,669.93506,
2477,199,13,84.34201,577.5718,
2478,199,3,999.98566,693.07074,
2479,199,11,1468.43,387.7918,
2480,199,7,1240.071,378.43893,
2481,199,38,370.7428,547.99493,
2482,199,2,1565.0754,953.6227,
2483,199,40,1483.7681,945.0742,
2484,199,44,1110.6636,696.9338,
2485,199,50,108.02763,455.93396,
2486,199,5,994.8918,459.23505,
2487,199,49,509.78912,582.8951,
2488,199,41,260.3163,530.4988,
2489,200,26,19.541584,500.09305,
2490,200,33,535.52844,673.05457,
2491,200,13,68.10457,582.57654,
2492,200,3,995.9283,699.6349,
2493,200,11,1463.8868,388.75333,
2494,200,7,1239.587,378.966,
2495,200,38,361.4262,550.9966,
2496,200,2,1572.9598,957.4179,
2497,200,40,1493.7191,950.3939,
2498,200,44,1108.9196,701.8878,
2499,200,5,995.4756,462.17593,
2500,200,49,498.4248,586.3108,
2501,200,41,249.8428,536.6681,
2502,200,46,444.73767,473.91367,
2503,201,33,527.4879,676.77026,
2504,201,13,54.232323,586.6771,
2505,201,3,992.54126,707.51746,
2506,201,11,1455.7365,388.77234,
2507,201,7,1237.1553,378.82175,
2508,201,38,347.07474,554.3897,
2509,201,2,1578.2263,962.0186,
2510,201,40,1499.8063,936.7339,
2511,201,44,1109.904,705.2306,
2512,201,5,995.3828,461.3589,
2513,201,49,485.62665,590.4869,
2514,201,41,239.62172,539.917,
2515,201,51,406.5,557.4,
2516,201,46,436.80438,476.91602,
2517,201,50,86.54097,459.5044,
2518,202,33,519.4193,679.4217,
2519,202,13,39.930893,591.427,
2520,202,3,988.42285,713.98804,
2521,202,11,1449.4943,389.0879,
2522,202,7,1234.6371,379.73358,
2523,202,38,339.28198,556.3009,
2524,202,2,1585.5308,963.9663,
2525,202,40,1505.0369,934.249,
2526,202,44,1109.2961,709.2881,
2527,202,5,994.3931,458.1635,
2528,202,49,473.28064,594.2835,
2529,202,41,227.8907,544.00574,
2530,202,46,429.47922,479.96228,
2531,202,50,76.33137,462.57153,
2532,203,33,509.67725,682.9625,
2533,203,13,26.453709,594.77277,
2534,203,3,985.0081,721.8235,
2535,203,11,1442.0334,390.1761,
2536,203,7,1232.4109,380.06592,
2537,203,38,328.1297,557.6278,
2538,203,2,1592.9082,967.84644,
2539,203,40,1507.7458,936.676,
2540,203,44,1109.065,712.9558,
2541,203,5,992.0714,457.88123,
2542,203,49,458.4969,598.26416,
2543,203,41,214.20528,547.14087,
2544,203,46,420.0775,482.6924,
2545,203,50,65.24774,463.4823,
2546,203,4,788.94305,194.97821,
2547,204,33,500.95346,687.1775,
2548,204,3,980.8883,728.2581,
2549,204,11,1430.5992,390.2506,
2550,204,7,1228.9612,383.50793,
2551,204,38,316.6687,562.32684,
2552,204,2,1600.3623,974.3781,
2553,204,40,1512.6539,945.89,
2554,204,44,1109.9835,716.80115,
2555,204,5,989.24207,457.7895,
2556,204,49,444.11288,601.9737,
2557,204,41,200.84346,552.8206,
2558,204,46,411.20837,484.01926,
2559,204,50,54.83159,465.45532,
2560,205,33,491.9782,690.6487,
2561,205,3,973.56866,734.4604,
2562,205,11,1419.7428,390.5805,
2563,205,7,1223.0496,389.12598,
2564,205,38,304.81595,566.6411,
2565,205,2,1606.1482,977.10223,
2566,205,40,1522.0938,964.45795,
2567,205,44,1110.9814,722.70984,
2568,205,49,428.1978,606.5758,
2569,205,41,184.3475,555.56116,
2570,205,46,400.89413,485.13156,
